,image,ground_truth,tesseract,easyocr,ground_truth_t,tesseract_t,easyocr_t
477,<PIL.Image.Image image mode=RGB size=1560x60 at 0x7FA1F8807DD0>,"وقول الله تعالى ويسألونك عن المحيض قل هو أذى إلى قوله ويحب المتطهرين
","وقول الله تعالى ويسألونك عن المحيض قل هو أذى الى قوله ويحب المتطهرين
",وقول الله تعالى ويسألونك عن المحبض قل هوأذى إلى قوله وبحب المتطمرين,"وقول الله تعالى ويسألونك عن المحيض قل هو أذى إلى قوله ويحب المتطهرين
","وقول الله تعالى ويسألونك عن المحيض قل هو أذى الى قوله ويحب المتطهرين
",وقول الله تعالى ويسألونك عن المحبض قل هوأذى إلى قوله وبحب المتطمرين
478,<PIL.Image.Image image mode=RGB size=1340x103 at 0x7FA1F883FE10>,"عائشة وهي تصلي فقلت ما شأن الناس فأشارت إلى السماء فإذا الناس قيام فقالت سبحان الله
","عام وهي تصلى فتلت ما شأن الناس فأشامت إلى السماء فإذا اناس قيا مفتالت سبحان ال
",فقالت سىحان اللد قيا  فأشارت إلى السما ء فإذا تصلي فقلت ما شأن الناس الناس نشتر وهي,"عائشة وهي تصلي فقلت ما شأن الناس فأشارت إلى السماء فإذا الناس قيام فقالت سبحان الله
","عام وهي تصلى فتلت ما شأن الناس فأشامت إلى السماء فإذا اناس قيا مفتالت سبحان ال
",فقالت سىحان اللد قيا  فأشارت إلى السما ء فإذا تصلي فقلت ما شأن الناس الناس نشتر وهي
479,<PIL.Image.Image image mode=RGB size=1404x57 at 0x7FA1F882C110>,"أخبرنا مالك بن الحويرث الليثي أنه رأى النبي صلى الله عليه وسلم يصلي فإذا كان في وتر
","أخبرنا مالك بن الحويرث الليثي أنه رأى النبي صلى الله عليه وسلم يصلي فإذا كان في وتر
",صلى الله عليه وسلم يصلي فإذاكان في وتر ث الليثي أنه رأى أخبرنا مالك بن النبي الحوير,"أخبرنا مالك بن الحويرث الليثي أنه رأى النبي صلى الله عليه وسلم يصلي فإذا كان في وتر
","أخبرنا مالك بن الحويرث الليثي أنه رأى النبي صلى الله عليه وسلم يصلي فإذا كان في وتر
",صلى الله عليه وسلم يصلي فإذاكان في وتر ث الليثي أنه رأى أخبرنا مالك بن النبي الحوير
480,<PIL.Image.Image image mode=RGB size=1453x83 at 0x7FA1F882C290>,"أخبرني بن أنس أنه سمع جابر بن عبد الله قال كان جذع يقوم إليه النبي صلى الله عليه وسلم
","خبر نه سمع جأ عبد الله قال كان جذع يقوم إليه النبي
الله قال 2-6 2
| بن عد
",صلى الله عليه وسلم إليه الله قال كان جذع أنه سمع جابر بن عبد بن أنس النبي يقوم اخبرني,"أخبرني بن أنس أنه سمع جابر بن عبد الله قال كان جذع يقوم إليه النبي صلى الله عليه وسلم
","خبر نه سمع جأ عبد الله قال كان جذع يقوم إليه النبي
الله قال 2-6 2
| بن عد
",صلى الله عليه وسلم إليه الله قال كان جذع أنه سمع جابر بن عبد بن أنس النبي يقوم اخبرني
481,<PIL.Image.Image image mode=RGB size=1226x77 at 0x7FA1F88041D0>,"إيمانا فأما الذين آمنوا فزادتهم إيمانا وقوله جل ذكره فاخشوهم فزادهم إيمانا
","إيمانا هأما الحذين آهنوا فزاحتهه إيماذا وقوله جل حاخرة فاخشوعه مزادهه إيمانا
",نزادتهم إيمانا وقوله بل ذكره ا خشوهم فزادهم إ يمانا إيمانا نأما الذين آمنوا,"إيمانا فأما الذين آمنوا فزادتهم إيمانا وقوله جل ذكره فاخشوهم فزادهم إيمانا
","إيمانا هأما الحذين آهنوا فزاحتهه إيماذا وقوله جل حاخرة فاخشوعه مزادهه إيمانا
",نزادتهم إيمانا وقوله بل ذكره ا خشوهم فزادهم إ يمانا إيمانا نأما الذين آمنوا
482,<PIL.Image.Image image mode=RGB size=929x83 at 0x7FA1F882E090>,"أمر النبي صلى الله عليه وسلم بذنوب من ماء فأهريق عليه
","أمر النبي صلى الله عليه وسلم بذنوب من ماء فأهريق عليه
",علبه صلى الله عليه وسلم بذنوب من ماء امر فأهريق النبي,"أمر النبي صلى الله عليه وسلم بذنوب من ماء فأهريق عليه
","أمر النبي صلى الله عليه وسلم بذنوب من ماء فأهريق عليه
",علبه صلى الله عليه وسلم بذنوب من ماء امر فأهريق النبي
483,<PIL.Image.Image image mode=RGB size=1408x103 at 0x7FA1F87FEA10>,"الخدري فقال جاءت سحابة فمطرت حتى سأل السقف وكان من جريد النخل فأقيمت الصلاة فرأيت
","الخدسري فتال جاءت سحابق فمطرت حنى سأل الستف وكان من جريد التخل فأقيمت الصلاة ف أيت
", النخل فاقيمت الصلاتا فرايت سأل السقف وكان من  فتال جاءت سحابت فمطرت. الخداري جعربل  حنى,"الخدري فقال جاءت سحابة فمطرت حتى سأل السقف وكان من جريد النخل فأقيمت الصلاة فرأيت
","الخدسري فتال جاءت سحابق فمطرت حنى سأل الستف وكان من جريد التخل فأقيمت الصلاة ف أيت
", النخل فاقيمت الصلاتا فرايت سأل السقف وكان من  فتال جاءت سحابت فمطرت. الخداري جعربل  حنى
484,<PIL.Image.Image image mode=RGB size=1337x103 at 0x7FA1F883E390>,"مروا أبا بكر فليصل فصلى وخرج النبي صلى الله عليه وسلم يهادى بين رجلين كأني أنظر إليه
","مرىا أبا بحص فليصل فصلى وخرج الى صلى الله عليم وسلرهادى وين مرجي نكأني أخظل إلي,
",إليد اني اندا عليد وسلم بهادى بي رجلين  وخرج ابا بك فليصل أنظ  فصلى مرءا صلى النبي ,"مروا أبا بكر فليصل فصلى وخرج النبي صلى الله عليه وسلم يهادى بين رجلين كأني أنظر إليه
","مرىا أبا بحص فليصل فصلى وخرج الى صلى الله عليم وسلرهادى وين مرجي نكأني أخظل إلي,
",إليد اني اندا عليد وسلم بهادى بي رجلين  وخرج ابا بك فليصل أنظ  فصلى مرءا صلى النبي 
485,<PIL.Image.Image image mode=RGB size=1223x103 at 0x7FA1F9119490>,"الحويرث عن النبي صلى الله عليه وسلم قال إذا حضرت الصلاة فأذنا وأقيما ثم ليؤمكما
","الحويرث عن النى صلى اله علي وسلرقال إذا حضرت الصلاة ذأذنا ىأقيما ث رإيؤمكما
",اللد عليد وسلمرقال إذا حضت الصلاة فأذذا وأقيما ثمرليؤمكما برث عن النبي صلى,"الحويرث عن النبي صلى الله عليه وسلم قال إذا حضرت الصلاة فأذنا وأقيما ثم ليؤمكما
","الحويرث عن النى صلى اله علي وسلرقال إذا حضرت الصلاة ذأذنا ىأقيما ث رإيؤمكما
",اللد عليد وسلمرقال إذا حضت الصلاة فأذذا وأقيما ثمرليؤمكما برث عن النبي صلى
486,<PIL.Image.Image image mode=RGB size=1315x83 at 0x7FA1F87DD6D0>,"وقال أبو الدرداء من فقه المرء إقباله على حاجته حتى يقبل على صلاته وقلبه فارغ
","وقال أبو الدرداء من فقه المرء إقباله على حاجته حتى يقبل على صلاته وقلبه فارغ
",صلاته وقلبه فارغ يقبل قال أبو الدرداء من فقه المرء إقباله على حاجته على حتى,"وقال أبو الدرداء من فقه المرء إقباله على حاجته حتى يقبل على صلاته وقلبه فارغ
","وقال أبو الدرداء من فقه المرء إقباله على حاجته حتى يقبل على صلاته وقلبه فارغ
",صلاته وقلبه فارغ يقبل قال أبو الدرداء من فقه المرء إقباله على حاجته على حتى
487,<PIL.Image.Image image mode=RGB size=1481x57 at 0x7FA1F882EC90>,"سأله رجل عن اللقطة فقال اعرف وكاءها أو قال وعاءها وعفاصها ثم عرفها سنة ثم استمتع بها
","سأله رجل عن اللقطة فقال اعرف وكاءها أو قال وعاءها وعفاصها ثم عرفها سنة ثم استمتع بها
",استمتع بها ف وكاءها أوقال وعاءها وعفاصها ثم عرفها سنة سأله رجل عن اللقطة فقال اعر,"سأله رجل عن اللقطة فقال اعرف وكاءها أو قال وعاءها وعفاصها ثم عرفها سنة ثم استمتع بها
","سأله رجل عن اللقطة فقال اعرف وكاءها أو قال وعاءها وعفاصها ثم عرفها سنة ثم استمتع بها
",استمتع بها ف وكاءها أوقال وعاءها وعفاصها ثم عرفها سنة سأله رجل عن اللقطة فقال اعر
488,<PIL.Image.Image image mode=RGB size=1522x57 at 0x7FA1F882CE10>,"بن عبد الرحمن أن أبا هريرة قال سمعت رسول الله صلى الله عليه وسلم يقول تفضل صلاة الجميع
","بن عبد الرحمن أن أبا هريرة قال سمعت رسول الله صلى الله عليه وسلم يقول تفضل صلاة الجميع
",بن عبد الرحمن أن أبا هريرة قال سمعت رسول الله صلى الله عليه وسلم يقول تفضل صلاة الجميع,"بن عبد الرحمن أن أبا هريرة قال سمعت رسول الله صلى الله عليه وسلم يقول تفضل صلاة الجميع
","بن عبد الرحمن أن أبا هريرة قال سمعت رسول الله صلى الله عليه وسلم يقول تفضل صلاة الجميع
",بن عبد الرحمن أن أبا هريرة قال سمعت رسول الله صلى الله عليه وسلم يقول تفضل صلاة الجميع
