,image,ground_truth,qari,ground_truth_t,qari_t
451,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1250x126 at 0x7575C8093390>,ثَمانِيَةِ أَعْوامٍ فِي حالَةِ الأَشْجارِ القَزَمِيَّة وبعدخمسه عَشَرَ,تَمَاثِيَةٌ أَغْوَامٍ فِي حَيَاةِ الْأَشْجَارِ الْقَزَّمِيَّةِ وَبِهِمْ خُمْسٌ عَشْرَ,ثمانية أعوام في حالة الأشجار القزمية وبعدخمسه عشر,تماثية أغوام في حياة الأشجار القزمية وبهم خمس عشر
452,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1126x177 at 0x7575C8093910>,وَأَطْرَف مِن ذٰلِكَ أَنَّ الكَلِمَةِ عَرَبِيَّةٍ المبني، وَهِيَ,وَأَطْرَفَ مِن ذَٰلِكَ أَنَّ الْكَلِمَةَ عَزِيَّةٌ الْمَبْنِي، وَهِيَ,وأطرف من ذلك أن الكلمة عربية المبني، وهي,وأطرف من ذلك أن الكلمة عزية المبني، وهي
453,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1025x114 at 0x7575C8093E90>,ساحِل البَحْرِ الأَحْمَرِ بِالقُرْبِ مِن قَرْيَةِ قوزع الجعافره,ساحل البحر الأخضر بالقرب من قرية قوز الجعافره,ساحل البحر الأحمر بالقرب من قرية قوزع الجعافره,ساحل البحر الأخضر بالقرب من قرية قوز الجعافره
454,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1393x193 at 0x7575C809C450>,وَالجُسُور اقدامه، يَمُرّ ماءِ العُيُونُ عَلَى كُلِّ دارِ,والجُسُور اقدامه، يَمْرِرُ ماء العُيُون عَلَى كُلّ دار,والجسور اقدامه، يمر ماء العيون على كل دار,والجسور اقدامه، يمرر ماء العيون على كل دار
455,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1653x190 at 0x7575C809C9D0>,وَعَن أُناس زَعَمُوا أَنَّهُم عاشُوا دَهْراً طَوِيلاً قِبَلَ,وَعَنْ أَنَاسٍ زَعَمُوا أَنَّهُمْ عَاشُوا دَهْرًا طَوِيلاً قَبْلَ,وعن أناس زعموا أنهم عاشوا دهرا طويلا قبل,وعن أناس زعموا أنهم عاشوا دهرا طويلا قبل
456,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=934x128 at 0x7575C809CF50>,"هٰذِهِ الملاخطه الَّتِي تُؤَيِّد رِوايَةٍ ""ابن الكلبي"" المتقدمه‐","هذه الملفنة التي توقيدها ""ابن الحلبي"" المنتقدة","هذه الملاخطه التي تؤيد رواية ""ابن الكلبي"" المتقدمه‐","هذه الملفنة التي توقيدها ""ابن الحلبي"" المنتقدة"
457,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1150x175 at 0x7575C809D4D0>,مِن المسجه فِي طَرَفٍ الفَتِيلَة لا يَنْفكَ مِن,من المسجِّه في طَرْفِ الفَتِيلَة لا يُنْفَكَّ مِن,من المسجه في طرف الفتيلة لا ينفك من,من المسجه في طرف الفتيلة لا ينفك من
458,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1100x113 at 0x7575C809DA50>,نِقاشٍ مُوسِعٌ وَسَطَ أَجْواءِ وُدِّيَّةٍ حَوْلَ تِلْكَ الخطط،,": ""نِقاشٌ مُوسَعٌ وَسَطُ أَجْواءٍ وُدَّيةٍ حَوْلَ تَلْكَ الخَطَطِ،""",نقاش موسع وسط أجواء ودية حول تلك الخطط،,": ""نقاش موسع وسط أجواء ودية حول تلك الخطط،"""
459,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=533x212 at 0x7575C809DFD0>,الضائِعِ بِكَثِيرٍ,الضائع بكثير,الضائع بكثير,الضائع بكثير
460,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1044x113 at 0x7575C809E550>,آخَرِ عِنْدَ وُصُولِنا طُفْنا وَسَعَيْنا مَعَ شيخ. كانَ جارِي فِي,آخر عند وصولنا طفنا وسعىينا مع شيخ كان جاري في,آخر عند وصولنا طفنا وسعينا مع شيخ. كان جاري في,آخر عند وصولنا طفنا وسعىينا مع شيخ كان جاري في
461,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=782x121 at 0x7575C809EAD0>,وَفَعّالٍ . وَكانَت تِلْكَ الفَتْرَةِ ( فَتْرَةٍ الخَمْسِيناتِ,وَفَعَالٍ. وَكَانَتْ تُلْكَ الْفَتْرَةِ ( فَتْرَةِ الخَفْصِينَاتِ ),وفعال . وكانت تلك الفترة ( فترة الخمسينات,وفعال. وكانت تلك الفترة ( فترة الخفصينات )
462,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=2209x211 at 0x7575C809F050>,وَإِخْلاص وذكاء، مِمّا أَكْسِبه ثِقَةِ القياده، وَحُبِّ الناس،,وَإِخْلاصٍ وَذَكاء، مِمَّا أَكْسِبَهُ ثَقَةٌ القيادَهُ، وَحُبٌّ الناس،,وإخلاص وذكاء، مما أكسبه ثقة القياده، وحب الناس،,وإخلاص وذكاء، مما أكسبه ثقة القياده، وحب الناس،
463,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1159x174 at 0x7575C809F5D0>,وَلَعَلَّ أَكْثَرَ تِلْكَ الأَنْظِمَةِ شُيُوعاً هُوَ أَنَّ,وَلَعلَّ أَكْثَرَ تِلْكَ الْأَنْظُمَةِ شُيُوعاً هُوَ أَنَّ,ولعل أكثر تلك الأنظمة شيوعا هو أن,ولعل أكثر تلك الأنظمة شيوعا هو أن
464,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1190x146 at 0x7575C809FB50>,وَطالَما تَحَطَّمَت عَلَيها السُفُنِ المنكوبه، فَتَكُون طَعاماً للبحر،,وَطالما تَحْطَمَت عَليها السُّفُنُ المنكوبِهِ، فَتَكُون طَعاماً للبَحر.,وطالما تحطمت عليها السفن المنكوبه، فتكون طعاما للبحر،,وطالما تحطمت عليها السفن المنكوبه، فتكون طعاما للبحر.
465,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1085x132 at 0x7575C80A8110>,جِسْمَ المُجْتَمَعِ مِن الفَسادِ وَالمَرَض كانَ مِن الحَزْمِ,جُسَّمَ المُجْتَمَعِ مِنَ الْفَسَادِ وَالْمَرَضِ كَانَ مِنَ الْحَزْمِ,جسم المجتمع من الفساد والمرض كان من الحزم,جسم المجتمع من الفساد والمرض كان من الحزم
466,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=941x116 at 0x7575C80A8690>,كَما يَدُلّ عِلْيَةِ اِسْمه الفارِسِيِّ مِن العِراقِ اِسْتَوْرَدَ,كما يدل على أن اسمه الفارسي من العراق استورد,كما يدل علية اسمه الفارسي من العراق استورد,كما يدل على أن اسمه الفارسي من العراق استورد
467,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=710x133 at 0x7575C80A8C10>,خ ض ب س ش ص غ ه,خضب شصغ خ,خ ض ب س ش ص غ ه,خضب شصغ خ
468,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=999x109 at 0x7575C80A9190>,بِالأُرَف بِشَكْلٍ كامِلٍ وَنَفْصِلها عَن الفَضاءِ الكنوي,بالأَرْفِبُشْكِلِكَامِلٍوَنَفْصِحَّا عَنْالغَضَاءِالكنوي,بالأرف بشكل كامل ونفصلها عن الفضاء الكنوي,بالأرفبشكلكاملونفصحا عنالغضاءالكنوي
469,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1886x241 at 0x7575C80A9710>,لِيُصْبِح أَحَدُ أَهَمَّ رُمُوزِ التَنْمِيَةِ فِي البِلادِ وَلَعَلَّهُ,لَيُصبحَ أَحْدٌ أَهْمَ رِموزُ التَّنْتِمِيَةِ فِي الْبَلَادِ وَلَعَلَهُ,ليصبح أحد أهم رموز التنمية في البلاد ولعله,ليصبح أحد أهم رموز التنتمية في البلاد ولعله
470,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=347x104 at 0x7575C80A9C90>,مَعْلُوماتٍ سَطْحِيَّةٍ,معلومات شطحية,معلومات سطحية,معلومات شطحية
471,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=756x149 at 0x7575C80AA210>,البَحْرِ فَتَدَفُّق عُيُوناً فِي قاعه، كَالذي نُشاهِده فِي,البَخْرِ فَتَدُّفُقُ عُيُوناً فِي قاعه، كَالذي نُشاهده في,البحر فتدفق عيونا في قاعه، كالذي نشاهده في,البخر فتدفق عيونا في قاعه، كالذي نشاهده في
472,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1263x225 at 0x7575C80AA790>,الكتاب، تَجِد أَنَّ ما ذَكَرُوهُ عَنها وَعَنهُم يَتَحَدَّث,الكتاب، تجد أن ما ذكروه عننا و عنهم تحدث ث,الكتاب، تجد أن ما ذكروه عنها وعنهم يتحدث,الكتاب، تجد أن ما ذكروه عننا و عنهم تحدث ث
473,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=884x107 at 0x7575C80AAD10>,البُلْدانِ المُجاوِرَةِ وَلا تَقِف عِنْدَ حُدُودِ دَوْلَةٍ بِعَيْنِها,البِداَرُ الْقَجَاحُوَةٌ وَ لا تَقْفَ كُنْدَرْ دَوْلَةٌ يَعْبِينَها,البلدان المجاورة ولا تقف عند حدود دولة بعينها,البدار القجاحوة و لا تقف كندر دولة يعبينها
474,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=753x100 at 0x7575C80AB290>,مشمس، دراق، غيظ، ناء ،بث ،نسر,مشمس، دراق، غيظ، ناء، بث، نسر,مشمس، دراق، غيظ، ناء ،بث ،نسر,مشمس، دراق، غيظ، ناء، بث، نسر
475,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=937x163 at 0x7575C80AB810>,المتصور، هُوَ وَهُم وخطا، فَقَد سَكَن العَرَبِ فِي,المتصور، هوَ وهم وخطأ، فقد سكن العزب في,المتصور، هو وهم وخطا، فقد سكن العرب في,المتصور، هو وهم وخطأ، فقد سكن العزب في
476,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1276x162 at 0x7575C80ABD90>,فِي اِسْتِخْدامِ المحروقات. وَقَد قامَ الفَرِيقِ الأَلْمانِيُّ بِتَرْكِيب,في استخدام المحروقات. وقد قام الفريق الألماني بتركيب,في استخدام المحروقات. وقد قام الفريق الألماني بتركيب,في استخدام المحروقات. وقد قام الفريق الألماني بتركيب
477,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1038x161 at 0x7575C80B4390>,مَوْضِعا تَحْتَ شَجَرَةَ وَسَطَ خُضَره وَعَلَى ماءِ جار.,مَؤْضِحاً تَخْتَ شَجَرَةَ وَسَطٍ خُضَّرَهُ وَعَلَى مَاءٍ جَارٍ.,موضعا تحت شجرة وسط خضره وعلى ماء جار.,مؤضحا تخت شجرة وسط خضره وعلى ماء جار.
478,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1198x150 at 0x7575C80B48D0>,فَهُم بِذٰلِكَ يَصْنَعُونَ الحَياةِ بِهُدُوءِ وَيَصُوغُونَها ببطء،,فَهُمْ بِذٰلِكَ يُضْعُفُونَ الْحَيَاةِ يُهْدُوْءُ وَيَضْوُغُونَها بِبِطْءٍ،,فهم بذلك يصنعون الحياة بهدوء ويصوغونها ببطء،,فهم بذلك يضعفون الحياة يهدوء ويضوغونها ببطء،
479,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=693x116 at 0x7575C80B4E50>,العِلْمِ بَل تُطِلّ قِيَماً فاضَلَهُ ثابته.,العلم بل تطل قيماً فاضله ثابتته.,العلم بل تطل قيما فاضله ثابته.,العلم بل تطل قيما فاضله ثابتته.
480,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1099x157 at 0x7575C80B53D0>,مِمّا لا فائِدَة مِنهُ بالاساس. وَإِذا كانَ أَعْظَمُ,مَمَّا لا فَائِدَةٌ مِنْهُ بالاساس. وَإِذَا كانَ أَعْظَمُ,مما لا فائدة منه بالاساس. وإذا كان أعظم,مما لا فائدة منه بالاساس. وإذا كان أعظم
481,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=422x104 at 0x7575C80B5950>,ملايين، فِي المُعَدَّلِ المتوسط،,ملايين، في المعدلي المتوسط،,ملايين، في المعدل المتوسط،,ملايين، في المعدلي المتوسط،
482,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=950x139 at 0x7575C80B5ED0>,لتكوين ذره واحدة من الهليوم,لتكفينه ذرٌ واحدة عن الهليوم,لتكوين ذره واحدة من الهليوم,لتكفينه ذر واحدة عن الهليوم
483,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=776x123 at 0x7575C80B6450>,لَهُ أَنَّ يَزِيد حُمُوضَة المِياهِ مِمّا قَد يُؤَثِّر,الله أنَّ يُزييد حُمْوَضة المِياءِ مِمَّا قد يُؤْتِر,له أن يزيد حموضة المياه مما قد يؤثر,الله أن يزييد حموضة المياء مما قد يؤتر
484,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1035x141 at 0x7575C80B69D0>,"فَإِنَّ ""العيش معا""، كَمَبْدَأ مُمَيَّزٍ اِسْتَطاعَ أَنَّ يَنْبَثِق","فَإِنَّ ""العيش معا""، كَمَبْدَا مُمَيَّزٍ إِسْتَطَاعَ أَنْ يَنْبَثَق","فإن ""العيش معا""، كمبدأ مميز استطاع أن ينبثق","فإن ""العيش معا""، كمبدا مميز إستطاع أن ينبثق"
